case_id,activity,start_timestamp,complete_timestamp
502,Receive Order,2025-12-28 18:23:15.346645,2025-12-28 18:25:15.346645
502,Validate Order,2025-12-28 18:25:15.346645,2025-12-28 18:27:15.346645
502,Close Order,2025-12-28 18:27:15.346645,2025-12-28 18:29:15.346645
503,Receive Order,2025-12-28 07:07:15.346645,2025-12-28 07:10:15.346645
503,Validate Order,2025-12-28 07:10:15.346645,2025-12-28 07:13:15.346645
503,Approve Order,2025-12-28 07:13:15.346645,2025-12-28 07:15:15.346645
503,Execute Order,2025-12-28 07:15:15.346645,2025-12-28 07:21:15.346645
503,Close Order,2025-12-28 07:21:15.346645,2025-12-28 07:23:15.346645
504,Receive Order,2026-01-03 08:46:15.346645,2026-01-03 08:47:15.346645
504,Validate Order,2026-01-03 08:47:15.346645,2026-01-03 08:50:15.346645
504,Close Order,2026-01-03 08:50:15.346645,2026-01-03 08:52:15.346645
505,Receive Order,2025-12-17 22:51:15.346645,2025-12-17 22:53:15.346645
505,Validate Order,2025-12-17 22:53:15.346645,2025-12-17 22:58:15.346645
505,Close Order,2025-12-17 22:58:15.346645,2025-12-17 23:00:15.346645
506,Receive Order,2026-01-02 18:29:15.346645,2026-01-02 18:30:15.346645
506,Validate Order,2026-01-02 18:30:15.346645,2026-01-02 18:32:15.346645
506,Approve Order,2026-01-02 18:32:15.346645,2026-01-02 18:35:15.346645
506,Execute Order,2026-01-02 18:35:15.346645,2026-01-02 18:44:15.346645
506,Execute Order,2026-01-02 18:44:15.346645,2026-01-02 18:51:15.346645
506,Close Order,2026-01-02 18:51:15.346645,2026-01-02 18:52:15.346645
507,Receive Order,2026-01-06 21:51:15.346645,2026-01-06 21:54:15.346645
507,Validate Order,2026-01-06 21:54:15.346645,2026-01-06 21:56:15.346645
507,Approve Order,2026-01-06 21:56:15.346645,2026-01-06 21:58:15.346645
507,Execute Order,2026-01-06 21:58:15.346645,2026-01-06 22:05:15.346645
507,Close Order,2026-01-06 22:05:15.346645,2026-01-06 22:07:15.346645
508,Receive Order,2026-01-03 05:53:15.346645,2026-01-03 05:54:15.346645
508,Validate Order,2026-01-03 05:54:15.346645,2026-01-03 05:56:15.346645
508,Close Order,2026-01-03 05:56:15.346645,2026-01-03 05:57:15.346645
509,Receive Order,2026-01-10 15:44:15.346645,2026-01-10 15:45:15.346645
509,Validate Order,2026-01-10 15:45:15.346645,2026-01-10 15:47:15.346645
509,Approve Order,2026-01-10 15:47:15.346645,2026-01-10 15:49:15.346645
509,Execute Order,2026-01-10 15:49:15.346645,2026-01-10 15:55:15.346645
509,Close Order,2026-01-10 15:55:15.346645,2026-01-10 15:57:15.346645
510,Receive Order,2026-01-03 20:56:15.346645,2026-01-03 20:57:15.346645
510,Validate Order,2026-01-03 20:57:15.346645,2026-01-03 20:59:15.346645
510,Close Order,2026-01-03 20:59:15.346645,2026-01-03 21:00:15.346645
511,Receive Order,2025-12-23 18:57:15.346645,2025-12-23 18:58:15.346645
511,Validate Order,2025-12-23 18:58:15.346645,2025-12-23 19:01:15.346645
511,Approve Order,2025-12-23 19:01:15.346645,2025-12-23 19:05:15.346645
511,Execute Order,2025-12-23 19:05:15.346645,2025-12-23 19:15:15.346645
511,Close Order,2025-12-23 19:15:15.346645,2025-12-23 19:16:15.346645
512,Receive Order,2025-12-26 16:59:15.346645,2025-12-26 17:00:15.346645
512,Validate Order,2025-12-26 17:00:15.346645,2025-12-26 17:02:15.346645
512,Approve Order,2025-12-26 17:02:15.346645,2025-12-26 17:06:15.346645
512,Execute Order,2025-12-26 17:06:15.346645,2025-12-26 17:13:15.346645
512,Close Order,2025-12-26 17:13:15.346645,2025-12-26 17:15:15.346645
513,Receive Order,2026-01-10 01:03:15.346645,2026-01-10 01:04:15.346645
513,Validate Order,2026-01-10 01:04:15.346645,2026-01-10 01:08:15.346645
513,Approve Order,2026-01-10 01:08:15.346645,2026-01-10 01:09:15.346645
513,Execute Order,2026-01-10 01:09:15.346645,2026-01-10 01:18:15.346645
513,Close Order,2026-01-10 01:18:15.346645,2026-01-10 01:20:15.346645
514,Receive Order,2026-01-02 00:34:15.346645,2026-01-02 00:35:15.346645
514,Validate Order,2026-01-02 00:35:15.346645,2026-01-02 00:40:15.346645
514,Approve Order,2026-01-02 00:40:15.346645,2026-01-02 00:43:15.346645
514,Execute Order,2026-01-02 00:43:15.346645,2026-01-02 00:49:15.346645
514,Close Order,2026-01-02 00:49:15.346645,2026-01-02 00:50:15.346645
515,Receive Order,2026-01-03 13:19:15.346645,2026-01-03 13:20:15.346645
515,Validate Order,2026-01-03 13:20:15.346645,2026-01-03 13:24:15.346645
515,Approve Order,2026-01-03 13:24:15.346645,2026-01-03 13:26:15.346645
515,Execute Order,2026-01-03 13:26:15.346645,2026-01-03 13:34:15.346645
515,Close Order,2026-01-03 13:34:15.346645,2026-01-03 13:36:15.346645
516,Receive Order,2026-01-06 06:08:15.346645,2026-01-06 06:09:15.346645
516,Validate Order,2026-01-06 06:09:15.346645,2026-01-06 06:14:15.346645
516,Close Order,2026-01-06 06:14:15.346645,2026-01-06 06:16:15.346645
517,Receive Order,2026-01-03 18:15:15.346645,2026-01-03 18:16:15.346645
517,Validate Order,2026-01-03 18:16:15.346645,2026-01-03 18:19:15.346645
517,Approve Order,2026-01-03 18:19:15.346645,2026-01-03 18:21:15.346645
517,Execute Order,2026-01-03 18:21:15.346645,2026-01-03 18:27:15.346645
517,Close Order,2026-01-03 18:27:15.346645,2026-01-03 18:29:15.346645
518,Receive Order,2025-12-13 02:00:15.346645,2025-12-13 02:02:15.346645
518,Validate Order,2025-12-13 02:02:15.346645,2025-12-13 02:05:15.346645
518,Approve Order,2025-12-13 02:05:15.346645,2025-12-13 02:09:15.346645
518,Execute Order,2025-12-13 02:09:15.346645,2025-12-13 02:18:15.346645
518,Close Order,2025-12-13 02:18:15.346645,2025-12-13 02:20:15.346645
519,Receive Order,2025-12-29 20:20:15.346645,2025-12-29 20:22:15.346645
519,Validate Order,2025-12-29 20:22:15.346645,2025-12-29 20:27:15.346645
519,Approve Order,2025-12-29 20:27:15.346645,2025-12-29 20:29:15.346645
519,Execute Order,2025-12-29 20:29:15.346645,2025-12-29 20:35:15.346645
519,Close Order,2025-12-29 20:35:15.346645,2025-12-29 20:37:15.346645
520,Receive Order,2026-01-08 09:09:15.346645,2026-01-08 09:12:15.346645
520,Validate Order,2026-01-08 09:12:15.346645,2026-01-08 09:15:15.346645
520,Close Order,2026-01-08 09:15:15.346645,2026-01-08 09:17:15.346645
521,Receive Order,2025-12-29 21:50:15.346645,2025-12-29 21:51:15.346645
521,Validate Order,2025-12-29 21:51:15.346645,2025-12-29 21:55:15.346645
521,Approve Order,2025-12-29 21:55:15.346645,2025-12-29 21:58:15.346645
521,Execute Order,2025-12-29 21:58:15.346645,2025-12-29 22:06:15.346645
521,Close Order,2025-12-29 22:06:15.346645,2025-12-29 22:07:15.346645
522,Receive Order,2026-01-01 02:38:15.346645,2026-01-01 02:41:15.346645
522,Validate Order,2026-01-01 02:41:15.346645,2026-01-01 02:45:15.346645
522,Approve Order,2026-01-01 02:45:15.346645,2026-01-01 02:46:15.346645
522,Execute Order,2026-01-01 02:46:15.346645,2026-01-01 02:56:15.346645
522,Close Order,2026-01-01 02:56:15.346645,2026-01-01 02:58:15.346645
523,Receive Order,2025-12-16 07:06:15.346645,2025-12-16 07:08:15.346645
523,Validate Order,2025-12-16 07:08:15.346645,2025-12-16 07:10:15.346645
523,Approve Order,2025-12-16 07:10:15.346645,2025-12-16 07:13:15.346645
523,Execute Order,2025-12-16 07:13:15.346645,2025-12-16 07:18:15.346645
523,Close Order,2025-12-16 07:18:15.346645,2025-12-16 07:20:15.346645
524,Receive Order,2025-12-22 10:30:15.346645,2025-12-22 10:33:15.346645
524,Validate Order,2025-12-22 10:33:15.346645,2025-12-22 10:37:15.346645
524,Approve Order,2025-12-22 10:37:15.346645,2025-12-22 10:39:15.346645
524,Execute Order,2025-12-22 10:39:15.346645,2025-12-22 10:46:15.346645
524,Close Order,2025-12-22 10:46:15.346645,2025-12-22 10:47:15.346645
525,Receive Order,2025-12-23 01:29:15.346645,2025-12-23 01:32:15.346645
525,Validate Order,2025-12-23 01:32:15.346645,2025-12-23 01:36:15.346645
525,Approve Order,2025-12-23 01:36:15.346645,2025-12-23 01:39:15.346645
525,Execute Order,2025-12-23 01:39:15.346645,2025-12-23 01:49:15.346645
525,Close Order,2025-12-23 01:49:15.346645,2025-12-23 01:51:15.346645
526,Receive Order,2026-01-09 19:39:15.346645,2026-01-09 19:41:15.346645
526,Validate Order,2026-01-09 19:41:15.346645,2026-01-09 19:44:15.346645
526,Approve Order,2026-01-09 19:44:15.346645,2026-01-09 19:45:15.346645
526,Execute Order,2026-01-09 19:45:15.346645,2026-01-09 19:50:15.346645
526,Close Order,2026-01-09 19:50:15.346645,2026-01-09 19:52:15.346645
527,Receive Order,2025-12-27 13:45:15.346645,2025-12-27 13:47:15.346645
527,Validate Order,2025-12-27 13:47:15.346645,2025-12-27 13:50:15.346645
527,Approve Order,2025-12-27 13:50:15.346645,2025-12-27 13:53:15.346645
527,Execute Order,2025-12-27 13:53:15.346645,2025-12-27 14:03:15.346645
527,Close Order,2025-12-27 14:03:15.346645,2025-12-27 14:05:15.346645
528,Receive Order,2026-01-02 08:48:15.346645,2026-01-02 08:49:15.346645
528,Validate Order,2026-01-02 08:49:15.346645,2026-01-02 08:51:15.346645
528,Close Order,2026-01-02 08:51:15.346645,2026-01-02 08:52:15.346645
529,Receive Order,2026-01-03 04:49:15.346645,2026-01-03 04:51:15.346645
529,Validate Order,2026-01-03 04:51:15.346645,2026-01-03 04:54:15.346645
529,Approve Order,2026-01-03 04:54:15.346645,2026-01-03 04:55:15.346645
529,Execute Order,2026-01-03 04:55:15.346645,2026-01-03 05:05:15.346645
529,Close Order,2026-01-03 05:05:15.346645,2026-01-03 05:06:15.346645
530,Receive Order,2026-01-11 11:29:15.346645,2026-01-11 11:31:15.346645
530,Validate Order,2026-01-11 11:31:15.346645,2026-01-11 11:35:15.346645
530,Approve Order,2026-01-11 11:35:15.346645,2026-01-11 11:39:15.346645
530,Execute Order,2026-01-11 11:39:15.346645,2026-01-11 11:48:15.346645
530,Close Order,2026-01-11 11:48:15.346645,2026-01-11 11:50:15.346645
531,Receive Order,2025-12-13 07:02:15.346645,2025-12-13 07:04:15.346645
531,Validate Order,2025-12-13 07:04:15.346645,2025-12-13 07:08:15.346645
531,Approve Order,2025-12-13 07:08:15.346645,2025-12-13 07:11:15.346645
531,Execute Order,2025-12-13 07:11:15.346645,2025-12-13 07:17:15.346645
531,Close Order,2025-12-13 07:17:15.346645,2025-12-13 07:18:15.346645
532,Receive Order,2025-12-30 20:22:15.346645,2025-12-30 20:23:15.346645
532,Validate Order,2025-12-30 20:23:15.346645,2025-12-30 20:26:15.346645
532,Approve Order,2025-12-30 20:26:15.346645,2025-12-30 20:27:15.346645
532,Execute Order,2025-12-30 20:27:15.346645,2025-12-30 20:37:15.346645
532,Execute Order,2025-12-30 20:37:15.346645,2025-12-30 20:46:15.346645
532,Close Order,2025-12-30 20:46:15.346645,2025-12-30 20:48:15.346645
533,Receive Order,2025-12-20 12:39:15.346645,2025-12-20 12:40:15.346645
533,Validate Order,2025-12-20 12:40:15.346645,2025-12-20 12:42:15.346645
533,Close Order,2025-12-20 12:42:15.346645,2025-12-20 12:43:15.346645
534,Receive Order,2026-01-05 17:27:15.346645,2026-01-05 17:28:15.346645
534,Validate Order,2026-01-05 17:28:15.346645,2026-01-05 17:32:15.346645
534,Approve Order,2026-01-05 17:32:15.346645,2026-01-05 17:36:15.346645
534,Execute Order,2026-01-05 17:36:15.346645,2026-01-05 17:43:15.346645
534,Close Order,2026-01-05 17:43:15.346645,2026-01-05 17:44:15.346645
535,Receive Order,2026-01-09 18:27:15.346645,2026-01-09 18:28:15.346645
535,Validate Order,2026-01-09 18:28:15.346645,2026-01-09 18:33:15.346645
535,Approve Order,2026-01-09 18:33:15.346645,2026-01-09 18:37:15.346645
535,Execute Order,2026-01-09 18:37:15.346645,2026-01-09 18:43:15.346645
535,Close Order,2026-01-09 18:43:15.346645,2026-01-09 18:44:15.346645
536,Receive Order,2025-12-21 18:16:15.346645,2025-12-21 18:19:15.346645
536,Validate Order,2025-12-21 18:19:15.346645,2025-12-21 18:24:15.346645
536,Approve Order,2025-12-21 18:24:15.346645,2025-12-21 18:25:15.346645
536,Execute Order,2025-12-21 18:25:15.346645,2025-12-21 18:31:15.346645
536,Execute Order,2025-12-21 18:31:15.346645,2025-12-21 18:37:15.346645
536,Close Order,2025-12-21 18:37:15.346645,2025-12-21 18:38:15.346645
537,Receive Order,2025-12-25 22:24:15.346645,2025-12-25 22:27:15.346645
537,Validate Order,2025-12-25 22:27:15.346645,2025-12-25 22:31:15.346645
537,Approve Order,2025-12-25 22:31:15.346645,2025-12-25 22:32:15.346645
537,Execute Order,2025-12-25 22:32:15.346645,2025-12-25 22:42:15.346645
537,Close Order,2025-12-25 22:42:15.346645,2025-12-25 22:44:15.346645
538,Receive Order,2026-01-02 16:53:15.346645,2026-01-02 16:55:15.346645
538,Validate Order,2026-01-02 16:55:15.346645,2026-01-02 17:00:15.346645
538,Approve Order,2026-01-02 17:00:15.346645,2026-01-02 17:01:15.346645
538,Execute Order,2026-01-02 17:01:15.346645,2026-01-02 17:10:15.346645
538,Close Order,2026-01-02 17:10:15.346645,2026-01-02 17:11:15.346645
539,Receive Order,2026-01-05 09:27:15.346645,2026-01-05 09:30:15.346645
539,Validate Order,2026-01-05 09:30:15.346645,2026-01-05 09:32:15.346645
539,Approve Order,2026-01-05 09:32:15.346645,2026-01-05 09:36:15.346645
539,Execute Order,2026-01-05 09:36:15.346645,2026-01-05 09:41:15.346645
539,Execute Order,2026-01-05 09:41:15.346645,2026-01-05 09:50:15.346645
539,Close Order,2026-01-05 09:50:15.346645,2026-01-05 09:52:15.346645
540,Receive Order,2025-12-13 17:01:15.346645,2025-12-13 17:03:15.346645
540,Validate Order,2025-12-13 17:03:15.346645,2025-12-13 17:07:15.346645
540,Close Order,2025-12-13 17:07:15.346645,2025-12-13 17:09:15.346645
541,Receive Order,2026-01-08 08:16:15.346645,2026-01-08 08:17:15.346645
541,Validate Order,2026-01-08 08:17:15.346645,2026-01-08 08:22:15.346645
541,Close Order,2026-01-08 08:22:15.346645,2026-01-08 08:24:15.346645
542,Receive Order,2025-12-25 14:32:15.346645,2025-12-25 14:34:15.346645
542,Validate Order,2025-12-25 14:34:15.346645,2025-12-25 14:39:15.346645
542,Close Order,2025-12-25 14:39:15.346645,2025-12-25 14:41:15.346645
543,Receive Order,2025-12-28 13:11:15.346645,2025-12-28 13:12:15.346645
543,Validate Order,2025-12-28 13:12:15.346645,2025-12-28 13:16:15.346645
543,Close Order,2025-12-28 13:16:15.346645,2025-12-28 13:17:15.346645
544,Receive Order,2025-12-14 18:35:15.346645,2025-12-14 18:38:15.346645
544,Validate Order,2025-12-14 18:38:15.346645,2025-12-14 18:41:15.346645
544,Approve Order,2025-12-14 18:41:15.346645,2025-12-14 18:45:15.346645
544,Execute Order,2025-12-14 18:45:15.346645,2025-12-14 18:50:15.346645
544,Close Order,2025-12-14 18:50:15.346645,2025-12-14 18:52:15.346645
545,Receive Order,2026-01-01 23:21:15.346645,2026-01-01 23:23:15.346645
545,Validate Order,2026-01-01 23:23:15.346645,2026-01-01 23:27:15.346645
545,Approve Order,2026-01-01 23:27:15.346645,2026-01-01 23:28:15.346645
545,Execute Order,2026-01-01 23:28:15.346645,2026-01-01 23:36:15.346645
545,Close Order,2026-01-01 23:36:15.346645,2026-01-01 23:37:15.346645
546,Receive Order,2025-12-17 09:46:15.346645,2025-12-17 09:48:15.346645
546,Validate Order,2025-12-17 09:48:15.346645,2025-12-17 09:53:15.346645
546,Close Order,2025-12-17 09:53:15.346645,2025-12-17 09:55:15.346645
547,Receive Order,2025-12-14 06:55:15.346645,2025-12-14 06:56:15.346645
547,Validate Order,2025-12-14 06:56:15.346645,2025-12-14 07:01:15.346645
547,Approve Order,2025-12-14 07:01:15.346645,2025-12-14 07:02:15.346645
547,Execute Order,2025-12-14 07:02:15.346645,2025-12-14 07:09:15.346645
547,Close Order,2025-12-14 07:09:15.346645,2025-12-14 07:11:15.346645
548,Receive Order,2025-12-16 16:46:15.346645,2025-12-16 16:47:15.346645
548,Validate Order,2025-12-16 16:47:15.346645,2025-12-16 16:50:15.346645
548,Close Order,2025-12-16 16:50:15.346645,2025-12-16 16:52:15.346645
549,Receive Order,2025-12-12 19:46:15.346645,2025-12-12 19:48:15.346645
549,Validate Order,2025-12-12 19:48:15.346645,2025-12-12 19:52:15.346645
549,Approve Order,2025-12-12 19:52:15.346645,2025-12-12 19:54:15.346645
549,Execute Order,2025-12-12 19:54:15.346645,2025-12-12 19:59:15.346645
549,Close Order,2025-12-12 19:59:15.346645,2025-12-12 20:00:15.346645
550,Receive Order,2025-12-26 14:16:15.346645,2025-12-26 14:18:15.346645
550,Validate Order,2025-12-26 14:18:15.346645,2025-12-26 14:21:15.346645
550,Close Order,2025-12-26 14:21:15.346645,2025-12-26 14:23:15.346645
551,Receive Order,2026-01-06 18:32:15.346645,2026-01-06 18:33:15.346645
551,Validate Order,2026-01-06 18:33:15.346645,2026-01-06 18:35:15.346645
551,Approve Order,2026-01-06 18:35:15.346645,2026-01-06 18:36:15.346645
551,Execute Order,2026-01-06 18:36:15.346645,2026-01-06 18:43:15.346645
551,Close Order,2026-01-06 18:43:15.346645,2026-01-06 18:44:15.346645
552,Receive Order,2025-12-20 20:51:15.346645,2025-12-20 20:52:15.346645
552,Validate Order,2025-12-20 20:52:15.346645,2025-12-20 20:56:15.346645
552,Approve Order,2025-12-20 20:56:15.346645,2025-12-20 20:59:15.346645
552,Execute Order,2025-12-20 20:59:15.346645,2025-12-20 21:06:15.346645
552,Close Order,2025-12-20 21:06:15.346645,2025-12-20 21:08:15.346645
553,Receive Order,2025-12-23 10:55:15.346645,2025-12-23 10:56:15.346645
553,Validate Order,2025-12-23 10:56:15.346645,2025-12-23 10:58:15.346645
553,Approve Order,2025-12-23 10:58:15.346645,2025-12-23 11:02:15.346645
553,Execute Order,2025-12-23 11:02:15.346645,2025-12-23 11:11:15.346645
553,Close Order,2025-12-23 11:11:15.346645,2025-12-23 11:12:15.346645
554,Receive Order,2025-12-17 13:02:15.346645,2025-12-17 13:05:15.346645
554,Validate Order,2025-12-17 13:05:15.346645,2025-12-17 13:09:15.346645
554,Approve Order,2025-12-17 13:09:15.346645,2025-12-17 13:10:15.346645
554,Execute Order,2025-12-17 13:10:15.346645,2025-12-17 13:18:15.346645
554,Close Order,2025-12-17 13:18:15.346645,2025-12-17 13:19:15.346645
555,Receive Order,2026-01-11 06:10:15.346645,2026-01-11 06:12:15.346645
555,Validate Order,2026-01-11 06:12:15.346645,2026-01-11 06:17:15.346645
555,Approve Order,2026-01-11 06:17:15.346645,2026-01-11 06:19:15.346645
555,Execute Order,2026-01-11 06:19:15.346645,2026-01-11 06:24:15.346645
555,Close Order,2026-01-11 06:24:15.346645,2026-01-11 06:26:15.346645
556,Receive Order,2025-12-22 14:31:15.346645,2025-12-22 14:33:15.346645
556,Validate Order,2025-12-22 14:33:15.346645,2025-12-22 14:35:15.346645
556,Approve Order,2025-12-22 14:35:15.346645,2025-12-22 14:38:15.346645
556,Execute Order,2025-12-22 14:38:15.346645,2025-12-22 14:44:15.346645
556,Close Order,2025-12-22 14:44:15.346645,2025-12-22 14:45:15.346645
557,Receive Order,2026-01-07 04:38:15.346645,2026-01-07 04:39:15.346645
557,Validate Order,2026-01-07 04:39:15.346645,2026-01-07 04:43:15.346645
557,Approve Order,2026-01-07 04:43:15.346645,2026-01-07 04:44:15.346645
557,Execute Order,2026-01-07 04:44:15.346645,2026-01-07 04:50:15.346645
557,Close Order,2026-01-07 04:50:15.346645,2026-01-07 04:52:15.346645
558,Receive Order,2025-12-16 15:19:15.346645,2025-12-16 15:21:15.346645
558,Validate Order,2025-12-16 15:21:15.346645,2025-12-16 15:26:15.346645
558,Approve Order,2025-12-16 15:26:15.346645,2025-12-16 15:27:15.346645
558,Execute Order,2025-12-16 15:27:15.346645,2025-12-16 15:32:15.346645
558,Close Order,2025-12-16 15:32:15.346645,2025-12-16 15:33:15.346645
559,Receive Order,2025-12-23 10:06:15.346645,2025-12-23 10:07:15.346645
559,Validate Order,2025-12-23 10:07:15.346645,2025-12-23 10:09:15.346645
559,Approve Order,2025-12-23 10:09:15.346645,2025-12-23 10:10:15.346645
559,Execute Order,2025-12-23 10:10:15.346645,2025-12-23 10:19:15.346645
559,Execute Order,2025-12-23 10:19:15.346645,2025-12-23 10:29:15.346645
559,Close Order,2025-12-23 10:29:15.346645,2025-12-23 10:31:15.346645
560,Receive Order,2025-12-19 15:31:15.346645,2025-12-19 15:34:15.346645
560,Validate Order,2025-12-19 15:34:15.346645,2025-12-19 15:38:15.346645
560,Approve Order,2025-12-19 15:38:15.346645,2025-12-19 15:39:15.346645
560,Execute Order,2025-12-19 15:39:15.346645,2025-12-19 15:46:15.346645
560,Close Order,2025-12-19 15:46:15.346645,2025-12-19 15:47:15.346645
561,Receive Order,2025-12-18 04:29:15.346645,2025-12-18 04:32:15.346645
561,Validate Order,2025-12-18 04:32:15.346645,2025-12-18 04:37:15.346645
561,Approve Order,2025-12-18 04:37:15.346645,2025-12-18 04:38:15.346645
561,Execute Order,2025-12-18 04:38:15.346645,2025-12-18 04:45:15.346645
561,Close Order,2025-12-18 04:45:15.346645,2025-12-18 04:46:15.346645
562,Receive Order,2026-01-11 01:30:15.346645,2026-01-11 01:31:15.346645
562,Validate Order,2026-01-11 01:31:15.346645,2026-01-11 01:33:15.346645
562,Approve Order,2026-01-11 01:33:15.346645,2026-01-11 01:34:15.346645
562,Execute Order,2026-01-11 01:34:15.346645,2026-01-11 01:44:15.346645
562,Close Order,2026-01-11 01:44:15.346645,2026-01-11 01:45:15.346645
563,Receive Order,2025-12-26 01:03:15.346645,2025-12-26 01:06:15.346645
563,Validate Order,2025-12-26 01:06:15.346645,2025-12-26 01:10:15.346645
563,Close Order,2025-12-26 01:10:15.346645,2025-12-26 01:11:15.346645
564,Receive Order,2026-01-09 17:35:15.346645,2026-01-09 17:36:15.346645
564,Validate Order,2026-01-09 17:36:15.346645,2026-01-09 17:38:15.346645
564,Close Order,2026-01-09 17:38:15.346645,2026-01-09 17:39:15.346645
565,Receive Order,2025-12-16 22:15:15.346645,2025-12-16 22:16:15.346645
565,Validate Order,2025-12-16 22:16:15.346645,2025-12-16 22:18:15.346645
565,Approve Order,2025-12-16 22:18:15.346645,2025-12-16 22:22:15.346645
565,Execute Order,2025-12-16 22:22:15.346645,2025-12-16 22:31:15.346645
565,Close Order,2025-12-16 22:31:15.346645,2025-12-16 22:33:15.346645
566,Receive Order,2026-01-10 09:55:15.346645,2026-01-10 09:58:15.346645
566,Validate Order,2026-01-10 09:58:15.346645,2026-01-10 10:03:15.346645
566,Approve Order,2026-01-10 10:03:15.346645,2026-01-10 10:04:15.346645
566,Execute Order,2026-01-10 10:04:15.346645,2026-01-10 10:14:15.346645
566,Close Order,2026-01-10 10:14:15.346645,2026-01-10 10:15:15.346645
567,Receive Order,2025-12-28 00:40:15.346645,2025-12-28 00:42:15.346645
567,Validate Order,2025-12-28 00:42:15.346645,2025-12-28 00:46:15.346645
567,Approve Order,2025-12-28 00:46:15.346645,2025-12-28 00:47:15.346645
567,Execute Order,2025-12-28 00:47:15.346645,2025-12-28 00:55:15.346645
567,Close Order,2025-12-28 00:55:15.346645,2025-12-28 00:56:15.346645
568,Receive Order,2025-12-13 05:57:15.346645,2025-12-13 05:58:15.346645
568,Validate Order,2025-12-13 05:58:15.346645,2025-12-13 06:01:15.346645
568,Close Order,2025-12-13 06:01:15.346645,2025-12-13 06:02:15.346645
569,Receive Order,2026-01-10 05:54:15.346645,2026-01-10 05:55:15.346645
569,Validate Order,2026-01-10 05:55:15.346645,2026-01-10 05:57:15.346645
569,Approve Order,2026-01-10 05:57:15.346645,2026-01-10 06:01:15.346645
569,Execute Order,2026-01-10 06:01:15.346645,2026-01-10 06:07:15.346645
569,Close Order,2026-01-10 06:07:15.346645,2026-01-10 06:09:15.346645
570,Receive Order,2026-01-05 23:53:15.346645,2026-01-05 23:54:15.346645
570,Validate Order,2026-01-05 23:54:15.346645,2026-01-05 23:57:15.346645
570,Close Order,2026-01-05 23:57:15.346645,2026-01-05 23:58:15.346645
571,Receive Order,2025-12-23 02:35:15.346645,2025-12-23 02:37:15.346645
571,Validate Order,2025-12-23 02:37:15.346645,2025-12-23 02:42:15.346645
571,Close Order,2025-12-23 02:42:15.346645,2025-12-23 02:43:15.346645
572,Receive Order,2026-01-05 17:01:15.346645,2026-01-05 17:03:15.346645
572,Validate Order,2026-01-05 17:03:15.346645,2026-01-05 17:06:15.346645
572,Approve Order,2026-01-05 17:06:15.346645,2026-01-05 17:10:15.346645
572,Execute Order,2026-01-05 17:10:15.346645,2026-01-05 17:15:15.346645
572,Close Order,2026-01-05 17:15:15.346645,2026-01-05 17:16:15.346645
573,Receive Order,2025-12-28 06:27:15.346645,2025-12-28 06:29:15.346645
573,Validate Order,2025-12-28 06:29:15.346645,2025-12-28 06:31:15.346645
573,Approve Order,2025-12-28 06:31:15.346645,2025-12-28 06:32:15.346645
573,Execute Order,2025-12-28 06:32:15.346645,2025-12-28 06:38:15.346645
573,Close Order,2025-12-28 06:38:15.346645,2025-12-28 06:40:15.346645
574,Receive Order,2026-01-03 03:22:15.346645,2026-01-03 03:23:15.346645
574,Validate Order,2026-01-03 03:23:15.346645,2026-01-03 03:28:15.346645
574,Approve Order,2026-01-03 03:28:15.346645,2026-01-03 03:32:15.346645
574,Execute Order,2026-01-03 03:32:15.346645,2026-01-03 03:42:15.346645
574,Close Order,2026-01-03 03:42:15.346645,2026-01-03 03:43:15.346645
575,Receive Order,2025-12-27 16:07:15.346645,2025-12-27 16:09:15.346645
575,Validate Order,2025-12-27 16:09:15.346645,2025-12-27 16:12:15.346645
575,Approve Order,2025-12-27 16:12:15.346645,2025-12-27 16:13:15.346645
575,Execute Order,2025-12-27 16:13:15.346645,2025-12-27 16:18:15.346645
575,Close Order,2025-12-27 16:18:15.346645,2025-12-27 16:20:15.346645
576,Receive Order,2025-12-13 02:18:15.346645,2025-12-13 02:19:15.346645
576,Validate Order,2025-12-13 02:19:15.346645,2025-12-13 02:21:15.346645
576,Approve Order,2025-12-13 02:21:15.346645,2025-12-13 02:24:15.346645
576,Execute Order,2025-12-13 02:24:15.346645,2025-12-13 02:29:15.346645
576,Close Order,2025-12-13 02:29:15.346645,2025-12-13 02:30:15.346645
577,Receive Order,2025-12-25 19:55:15.346645,2025-12-25 19:58:15.346645
577,Validate Order,2025-12-25 19:58:15.346645,2025-12-25 20:00:15.346645
577,Approve Order,2025-12-25 20:00:15.346645,2025-12-25 20:04:15.346645
577,Execute Order,2025-12-25 20:04:15.346645,2025-12-25 20:11:15.346645
577,Close Order,2025-12-25 20:11:15.346645,2025-12-25 20:12:15.346645
578,Receive Order,2026-01-04 02:43:15.346645,2026-01-04 02:44:15.346645
578,Validate Order,2026-01-04 02:44:15.346645,2026-01-04 02:47:15.346645
578,Approve Order,2026-01-04 02:47:15.346645,2026-01-04 02:51:15.346645
578,Execute Order,2026-01-04 02:51:15.346645,2026-01-04 02:59:15.346645
578,Close Order,2026-01-04 02:59:15.346645,2026-01-04 03:00:15.346645
579,Receive Order,2025-12-29 07:44:15.346645,2025-12-29 07:45:15.346645
579,Validate Order,2025-12-29 07:45:15.346645,2025-12-29 07:50:15.346645
579,Close Order,2025-12-29 07:50:15.346645,2025-12-29 07:51:15.346645
